repo,user,week,commit_count,pr_created,pr_closed,pr_consumption_rate
langchain-cerebras,efriis,2024-10-06,0.0,0.0,0.0,
langchain-cerebras,efriis,2024-10-13,0.0,0.0,0.0,
langchain-cerebras,efriis,2024-10-20,0.0,0.0,0.0,
langchain-cerebras,efriis,2024-10-27,1.0,0.0,0.0,
langchain-cerebras,efriis,2024-10-28,0.0,1.0,1.0,1.0
langchain-cerebras,efriis,2024-11-03,2.0,0.0,0.0,
langchain-cerebras,efriis,2024-11-04,0.0,2.0,2.0,1.0
langchain-cerebras,efriis,2024-11-10,1.0,0.0,0.0,
langchain-cerebras,efriis,2024-11-11,0.0,1.0,1.0,1.0
langchain-cerebras,efriis,2024-11-17,0.0,0.0,0.0,
langchain-cerebras,efriis,2024-11-24,0.0,0.0,0.0,
langchain-cerebras,efriis,2024-12-01,0.0,0.0,0.0,
langchain-cerebras,efriis,2024-12-08,0.0,0.0,0.0,
langchain-cerebras,efriis,2024-12-15,0.0,0.0,0.0,
langchain-cerebras,efriis,2024-12-22,0.0,0.0,0.0,
langchain-cerebras,efriis,2024-12-29,0.0,0.0,0.0,
langchain-cerebras,efriis,2025-01-05,0.0,0.0,0.0,
langchain-cerebras,efriis,2025-01-12,0.0,0.0,0.0,
langchain-cerebras,efriis,2025-01-19,0.0,0.0,0.0,
langchain-cerebras,efriis,2025-01-26,0.0,0.0,0.0,
langchain-cerebras,efriis,2025-02-02,0.0,0.0,0.0,
langchain-cerebras,efriis,2025-02-09,0.0,0.0,0.0,
langchain-cerebras,efriis,2025-02-16,0.0,0.0,0.0,
langchain-cerebras,henrytwo,2024-08-25,0.0,0.0,0.0,
langchain-cerebras,henrytwo,2024-09-01,0.0,0.0,0.0,
langchain-cerebras,henrytwo,2024-09-08,0.0,0.0,0.0,
langchain-cerebras,henrytwo,2024-09-15,0.0,0.0,0.0,
langchain-cerebras,henrytwo,2024-09-22,1.0,0.0,0.0,
langchain-cerebras,henrytwo,2024-09-23,0.0,1.0,1.0,1.0
langchain-cerebras,henrytwo,2024-09-29,0.0,0.0,0.0,
langchain-cerebras,henrytwo,2024-10-06,0.0,0.0,0.0,
langchain-cerebras,henrytwo,2024-10-13,0.0,0.0,0.0,
langchain-cerebras,henrytwo,2024-10-20,0.0,0.0,0.0,
langchain-cerebras,henrytwo,2024-10-27,0.0,0.0,0.0,
langchain-cerebras,henrytwo,2024-11-03,0.0,0.0,0.0,
langchain-cerebras,henrytwo,2024-11-10,0.0,0.0,0.0,
langchain-cerebras,henrytwo,2024-11-17,0.0,0.0,0.0,
langchain-cerebras,henrytwo,2024-11-24,0.0,0.0,0.0,
langchain-cerebras,henrytwo,2024-12-01,0.0,0.0,0.0,
langchain-cerebras,henrytwo,2024-12-08,0.0,0.0,0.0,
langchain-cerebras,henrytwo,2024-12-15,1.0,0.0,0.0,
langchain-cerebras,henrytwo,2024-12-16,0.0,1.0,1.0,1.0
langchain-cerebras,henrytwo,2024-12-22,0.0,0.0,0.0,
langchain-cerebras,henrytwo,2024-12-29,0.0,0.0,0.0,
langchain-cerebras,henrytwo,2025-01-05,0.0,0.0,0.0,
langchain-cerebras,henrytwo,2025-01-12,0.0,0.0,0.0,
langchain-cerebras,henrytwo,2025-01-19,0.0,0.0,0.0,
langchain-cerebras,henrytwo,2025-01-26,0.0,0.0,0.0,
langchain-cerebras,henrytwo,2025-02-02,0.0,0.0,0.0,
langchain-cerebras,henrytwo,2025-02-09,0.0,0.0,0.0,
langchain-cerebras,henrytwo,2025-02-16,0.0,0.0,0.0,
langchain-cloudflare-nuxt-template,andyg5000,2024-05-06,0.0,1.0,0.0,0.0
langchain-cohere,Anirudh31415926535,2024-06-10,0.0,1.0,1.0,1.0
langchain-cohere,Anirudh31415926535,2024-06-24,0.0,1.0,1.0,1.0
langchain-cohere,Anirudh31415926535,2024-07-08,0.0,3.0,3.0,1.0
langchain-cohere,Anirudh31415926535,2024-07-29,0.0,8.0,8.0,1.0
langchain-cohere,Anirudh31415926535,2024-08-12,0.0,2.0,2.0,1.0
langchain-cohere,Anirudh31415926535,2024-08-26,0.0,1.0,1.0,1.0
langchain-cohere,Anirudh31415926535,2024-10-07,0.0,1.0,1.0,1.0
langchain-cohere,Anirudh31415926535,2025-01-20,0.0,7.0,7.0,1.0
langchain-cohere,GangGreenTemperTatum,2024-04-08,0.0,2.0,2.0,1.0
langchain-cohere,Wecoreator,2025-02-17,0.0,1.0,0.0,0.0
langchain-cohere,abdalrohman,2024-06-10,0.0,1.0,1.0,1.0
langchain-cohere,abdullahkady,2024-04-15,0.0,1.0,1.0,1.0
langchain-cohere,baskaryan,2024-04-08,0.0,1.0,1.0,1.0
langchain-cohere,baskaryan,2024-05-20,0.0,1.0,1.0,1.0
langchain-cohere,billytrend-cohere,2024-04-08,0.0,1.0,1.0,1.0
langchain-cohere,billytrend-cohere,2024-05-13,0.0,1.0,1.0,1.0
langchain-cohere,billytrend-cohere,2024-08-12,0.0,1.0,0.0,0.0
langchain-cohere,billytrend-cohere,2024-10-07,0.0,2.0,2.0,1.0
langchain-cohere,ccurme,2024-04-08,0.0,2.0,2.0,1.0
langchain-cohere,ccurme,2024-06-03,0.0,1.0,1.0,1.0
langchain-cohere,ccurme,2024-06-10,0.0,2.0,2.0,1.0
langchain-cohere,ccurme,2024-06-17,0.0,1.0,1.0,1.0
langchain-cohere,ccurme,2024-07-01,0.0,1.0,1.0,1.0
langchain-cohere,ccurme,2024-08-19,0.0,1.0,1.0,1.0
langchain-cohere,ccurme,2024-09-02,0.0,1.0,1.0,1.0
langchain-cohere,ccurme,2024-09-09,0.0,2.0,2.0,1.0
langchain-cohere,charl3sj,2024-07-22,0.0,1.0,1.0,1.0
langchain-cohere,dependabot[bot],2024-04-08,0.0,1.0,1.0,1.0
langchain-cohere,dependabot[bot],2024-04-15,0.0,1.0,1.0,1.0
langchain-cohere,dependabot[bot],2024-04-29,0.0,1.0,1.0,1.0
langchain-cohere,dependabot[bot],2024-06-17,0.0,1.0,1.0,1.0
langchain-cohere,dependabot[bot],2024-07-01,0.0,1.0,1.0,1.0
langchain-cohere,efriis,2024-04-01,0.0,2.0,2.0,1.0
langchain-cohere,efriis,2024-04-08,0.0,2.0,1.0,0.5
langchain-cohere,efriis,2024-04-22,0.0,1.0,1.0,1.0
langchain-cohere,efriis,2024-05-13,0.0,1.0,1.0,1.0
langchain-cohere,efriis,2024-07-08,0.0,1.0,1.0,1.0
langchain-cohere,efriis,2024-10-28,0.0,1.0,1.0,1.0
langchain-cohere,efriis,2024-11-04,0.0,1.0,1.0,1.0
langchain-cohere,efriis,2024-11-11,0.0,1.0,1.0,1.0
langchain-cohere,efriis,2024-12-16,0.0,1.0,1.0,1.0
langchain-cohere,grazzouk,2024-04-22,0.0,1.0,1.0,1.0
langchain-cohere,harry-cohere,2024-04-08,0.0,5.0,5.0,1.0
langchain-cohere,harry-cohere,2024-04-15,0.0,9.0,9.0,1.0
langchain-cohere,harry-cohere,2024-04-22,0.0,3.0,3.0,1.0
langchain-cohere,harry-cohere,2024-08-05,0.0,1.0,1.0,1.0
langchain-cohere,harry-cohere,2024-08-19,0.0,2.0,2.0,1.0
langchain-cohere,harry-cohere,2024-09-02,0.0,1.0,1.0,1.0
langchain-cohere,harry-cohere,2024-11-18,0.0,3.0,3.0,1.0
langchain-cohere,harry-cohere,2024-11-25,0.0,1.0,1.0,1.0
langchain-cohere,jasonozuzu-cohere,2024-10-07,0.0,2.0,2.0,1.0
langchain-cohere,jasonozuzu-cohere,2024-11-18,0.0,2.0,2.0,1.0
langchain-cohere,jasonozuzu-cohere,2025-01-13,0.0,1.0,1.0,1.0
langchain-cohere,jasonozuzu-cohere,2025-01-20,0.0,2.0,2.0,1.0
langchain-cohere,kaijietti,2024-04-01,0.0,1.0,1.0,1.0
langchain-cohere,kaijietti,2024-05-06,0.0,1.0,1.0,1.0
langchain-cohere,kakao-bart-lee,2024-06-10,0.0,1.0,1.0,1.0
langchain-cohere,keenborder786,2024-12-09,0.0,1.0,1.0,1.0
langchain-cohere,keitap,2024-04-15,0.0,1.0,1.0,1.0
langchain-cohere,mahjongmen,2024-04-08,0.0,1.0,1.0,1.0
langchain-cohere,marcoszh,2024-04-22,0.0,1.0,1.0,1.0
langchain-cohere,minjie-cohere,2024-08-05,0.0,1.0,1.0,1.0
langchain-cohere,mkozakov,2024-12-02,0.0,1.0,1.0,1.0
langchain-cohere,pat-cohere,2024-07-29,0.0,1.0,1.0,1.0
langchain-cohere,vbarda,2024-05-20,0.0,1.0,1.0,1.0
langchain-cohere,wei-fh,2024-06-17,0.0,1.0,1.0,1.0
langchain-cohere,yhfgyyf,2024-07-08,0.0,1.0,0.0,0.0
langchain-cohere,znwilkins,2024-08-05,0.0,1.0,1.0,1.0
langchain-databricks,B-Step62,2024-08-25,0.0,0.0,0.0,
langchain-databricks,B-Step62,2024-09-01,2.0,0.0,0.0,
langchain-databricks,B-Step62,2024-09-02,0.0,2.0,2.0,1.0
langchain-databricks,B-Step62,2024-09-08,2.0,0.0,0.0,
langchain-databricks,B-Step62,2024-09-09,0.0,2.0,2.0,1.0
langchain-databricks,B-Step62,2024-09-15,2.0,0.0,0.0,
langchain-databricks,B-Step62,2024-09-16,0.0,3.0,3.0,1.0
langchain-databricks,B-Step62,2024-09-22,8.0,0.0,0.0,
langchain-databricks,B-Step62,2024-09-23,0.0,7.0,7.0,1.0
langchain-databricks,B-Step62,2024-09-29,0.0,0.0,0.0,
langchain-databricks,B-Step62,2024-10-06,0.0,0.0,0.0,
langchain-databricks,B-Step62,2024-10-13,3.0,0.0,0.0,
langchain-databricks,B-Step62,2024-10-14,0.0,3.0,3.0,1.0
langchain-databricks,B-Step62,2024-10-20,2.0,0.0,0.0,
langchain-databricks,B-Step62,2024-10-21,0.0,2.0,2.0,1.0
langchain-databricks,B-Step62,2024-10-27,0.0,0.0,0.0,
langchain-databricks,B-Step62,2024-11-03,0.0,0.0,0.0,
langchain-databricks,B-Step62,2024-11-10,0.0,0.0,0.0,
langchain-databricks,B-Step62,2024-11-17,1.0,0.0,0.0,
langchain-databricks,B-Step62,2024-11-18,0.0,1.0,1.0,1.0
langchain-databricks,B-Step62,2024-11-24,0.0,0.0,0.0,
langchain-databricks,B-Step62,2024-12-01,1.0,0.0,0.0,
langchain-databricks,B-Step62,2024-12-02,0.0,1.0,1.0,1.0
langchain-databricks,B-Step62,2024-12-08,0.0,0.0,0.0,
langchain-databricks,B-Step62,2024-12-15,1.0,0.0,0.0,
langchain-databricks,B-Step62,2024-12-16,0.0,1.0,1.0,1.0
langchain-databricks,B-Step62,2024-12-22,0.0,0.0,0.0,
langchain-databricks,B-Step62,2024-12-29,0.0,0.0,0.0,
langchain-databricks,B-Step62,2025-01-05,0.0,0.0,0.0,
langchain-databricks,B-Step62,2025-01-12,0.0,0.0,0.0,
langchain-databricks,B-Step62,2025-01-19,0.0,0.0,0.0,
langchain-databricks,B-Step62,2025-01-26,0.0,0.0,0.0,
langchain-databricks,B-Step62,2025-02-02,0.0,0.0,0.0,
langchain-databricks,B-Step62,2025-02-09,0.0,0.0,0.0,
langchain-databricks,B-Step62,2025-02-16,0.0,0.0,0.0,
langchain-databricks,BenWilson2,2024-08-25,0.0,0.0,0.0,
langchain-databricks,BenWilson2,2024-09-01,0.0,0.0,0.0,
langchain-databricks,BenWilson2,2024-09-08,0.0,0.0,0.0,
langchain-databricks,BenWilson2,2024-09-09,0.0,1.0,1.0,1.0
langchain-databricks,BenWilson2,2024-09-15,0.0,0.0,0.0,
langchain-databricks,BenWilson2,2024-09-22,1.0,0.0,0.0,
langchain-databricks,BenWilson2,2024-09-29,0.0,0.0,0.0,
langchain-databricks,BenWilson2,2024-10-06,0.0,0.0,0.0,
langchain-databricks,BenWilson2,2024-10-13,0.0,0.0,0.0,
langchain-databricks,BenWilson2,2024-10-20,0.0,0.0,0.0,
langchain-databricks,BenWilson2,2024-10-27,0.0,0.0,0.0,
langchain-databricks,BenWilson2,2024-11-03,0.0,0.0,0.0,
langchain-databricks,BenWilson2,2024-11-10,0.0,0.0,0.0,
langchain-databricks,BenWilson2,2024-11-17,0.0,0.0,0.0,
langchain-databricks,BenWilson2,2024-11-24,0.0,0.0,0.0,
langchain-databricks,BenWilson2,2024-12-01,0.0,0.0,0.0,
langchain-databricks,BenWilson2,2024-12-08,0.0,0.0,0.0,
langchain-databricks,BenWilson2,2024-12-15,0.0,0.0,0.0,
langchain-databricks,BenWilson2,2024-12-22,0.0,0.0,0.0,
langchain-databricks,BenWilson2,2024-12-29,0.0,0.0,0.0,
langchain-databricks,BenWilson2,2025-01-05,0.0,0.0,0.0,
langchain-databricks,BenWilson2,2025-01-12,0.0,0.0,0.0,
langchain-databricks,BenWilson2,2025-01-19,0.0,0.0,0.0,
langchain-databricks,BenWilson2,2025-01-26,0.0,0.0,0.0,
langchain-databricks,BenWilson2,2025-02-02,0.0,0.0,0.0,
langchain-databricks,BenWilson2,2025-02-09,0.0,0.0,0.0,
langchain-databricks,BenWilson2,2025-02-16,0.0,0.0,0.0,
langchain-databricks,PhilipMathieuIDEXX,2024-12-02,0.0,1.0,0.0,0.0
langchain-databricks,chutch1122,2024-12-09,0.0,1.0,1.0,1.0
langchain-databricks,efriis,2024-08-25,3.0,0.0,0.0,
langchain-databricks,efriis,2024-08-26,0.0,2.0,2.0,1.0
langchain-databricks,efriis,2024-09-01,0.0,0.0,0.0,
langchain-databricks,efriis,2024-09-08,0.0,0.0,0.0,
langchain-databricks,efriis,2024-09-15,0.0,0.0,0.0,
langchain-databricks,efriis,2024-09-22,0.0,0.0,0.0,
langchain-databricks,efriis,2024-09-29,1.0,0.0,0.0,
langchain-databricks,efriis,2024-09-30,0.0,1.0,1.0,1.0
langchain-databricks,efriis,2024-10-06,0.0,0.0,0.0,
langchain-databricks,efriis,2024-10-13,0.0,0.0,0.0,
langchain-databricks,efriis,2024-10-20,0.0,0.0,0.0,
langchain-databricks,efriis,2024-10-27,1.0,0.0,0.0,
langchain-databricks,efriis,2024-10-28,0.0,1.0,1.0,1.0
langchain-databricks,efriis,2024-11-03,2.0,0.0,0.0,
langchain-databricks,efriis,2024-11-04,0.0,2.0,2.0,1.0
langchain-databricks,efriis,2024-11-10,0.0,0.0,0.0,
langchain-databricks,efriis,2024-11-17,0.0,0.0,0.0,
langchain-databricks,efriis,2024-11-24,0.0,0.0,0.0,
langchain-databricks,efriis,2024-12-01,0.0,0.0,0.0,
langchain-databricks,efriis,2024-12-08,0.0,0.0,0.0,
langchain-databricks,efriis,2024-12-15,0.0,0.0,0.0,
langchain-databricks,efriis,2024-12-22,0.0,0.0,0.0,
langchain-databricks,efriis,2024-12-29,0.0,0.0,0.0,
langchain-databricks,efriis,2025-01-05,0.0,0.0,0.0,
langchain-databricks,efriis,2025-01-12,0.0,0.0,0.0,
langchain-databricks,efriis,2025-01-19,0.0,0.0,0.0,
langchain-databricks,efriis,2025-01-26,0.0,0.0,0.0,
langchain-databricks,efriis,2025-02-02,0.0,0.0,0.0,
langchain-databricks,efriis,2025-02-09,0.0,0.0,0.0,
langchain-databricks,efriis,2025-02-16,0.0,0.0,0.0,
langchain-databricks,harupy,2024-08-25,0.0,0.0,0.0,
langchain-databricks,harupy,2024-09-01,0.0,0.0,0.0,
langchain-databricks,harupy,2024-09-08,1.0,0.0,0.0,
langchain-databricks,harupy,2024-09-15,0.0,0.0,0.0,
langchain-databricks,harupy,2024-09-22,0.0,0.0,0.0,
langchain-databricks,harupy,2024-09-29,0.0,0.0,0.0,
langchain-databricks,harupy,2024-10-06,0.0,0.0,0.0,
langchain-databricks,harupy,2024-10-13,0.0,0.0,0.0,
langchain-databricks,harupy,2024-10-20,0.0,0.0,0.0,
langchain-databricks,harupy,2024-10-27,0.0,0.0,0.0,
langchain-databricks,harupy,2024-11-03,0.0,0.0,0.0,
langchain-databricks,harupy,2024-11-10,0.0,0.0,0.0,
langchain-databricks,harupy,2024-11-17,0.0,0.0,0.0,
langchain-databricks,harupy,2024-11-24,0.0,0.0,0.0,
langchain-databricks,harupy,2024-12-01,1.0,0.0,0.0,
langchain-databricks,harupy,2024-12-02,0.0,1.0,1.0,1.0
langchain-databricks,harupy,2024-12-08,0.0,0.0,0.0,
langchain-databricks,harupy,2024-12-15,0.0,0.0,0.0,
langchain-databricks,harupy,2024-12-22,0.0,0.0,0.0,
langchain-databricks,harupy,2024-12-29,0.0,0.0,0.0,
langchain-databricks,harupy,2025-01-05,0.0,0.0,0.0,
langchain-databricks,harupy,2025-01-12,0.0,0.0,0.0,
langchain-databricks,harupy,2025-01-19,0.0,0.0,0.0,
langchain-databricks,harupy,2025-01-26,0.0,0.0,0.0,
langchain-databricks,harupy,2025-02-02,0.0,0.0,0.0,
langchain-databricks,harupy,2025-02-09,0.0,0.0,0.0,
langchain-databricks,harupy,2025-02-16,0.0,0.0,0.0,
langchain-databricks,prithvikannan,2024-08-25,0.0,0.0,0.0,
langchain-databricks,prithvikannan,2024-09-01,0.0,0.0,0.0,
langchain-databricks,prithvikannan,2024-09-08,0.0,0.0,0.0,
langchain-databricks,prithvikannan,2024-09-15,0.0,0.0,0.0,
langchain-databricks,prithvikannan,2024-09-22,0.0,0.0,0.0,
langchain-databricks,prithvikannan,2024-09-29,0.0,0.0,0.0,
langchain-databricks,prithvikannan,2024-10-06,0.0,0.0,0.0,
langchain-databricks,prithvikannan,2024-10-13,0.0,0.0,0.0,
langchain-databricks,prithvikannan,2024-10-20,0.0,0.0,0.0,
langchain-databricks,prithvikannan,2024-10-27,1.0,0.0,0.0,
langchain-databricks,prithvikannan,2024-10-28,0.0,1.0,1.0,1.0
langchain-databricks,prithvikannan,2024-11-03,0.0,0.0,0.0,
langchain-databricks,prithvikannan,2024-11-10,0.0,0.0,0.0,
langchain-databricks,prithvikannan,2024-11-17,0.0,0.0,0.0,
langchain-databricks,prithvikannan,2024-11-24,0.0,0.0,0.0,
langchain-databricks,prithvikannan,2024-12-01,0.0,0.0,0.0,
langchain-databricks,prithvikannan,2024-12-08,1.0,0.0,0.0,
langchain-databricks,prithvikannan,2024-12-09,0.0,2.0,2.0,1.0
langchain-databricks,prithvikannan,2024-12-15,1.0,0.0,0.0,
langchain-databricks,prithvikannan,2024-12-22,0.0,0.0,0.0,
langchain-databricks,prithvikannan,2024-12-29,0.0,0.0,0.0,
langchain-databricks,prithvikannan,2025-01-05,0.0,0.0,0.0,
langchain-databricks,prithvikannan,2025-01-12,0.0,0.0,0.0,
langchain-databricks,prithvikannan,2025-01-19,0.0,0.0,0.0,
langchain-databricks,prithvikannan,2025-01-26,0.0,0.0,0.0,
langchain-databricks,prithvikannan,2025-02-02,0.0,0.0,0.0,
langchain-databricks,prithvikannan,2025-02-09,0.0,0.0,0.0,
langchain-databricks,prithvikannan,2025-02-16,0.0,0.0,0.0,
langchain-databricks,yashasreddy,2024-09-02,0.0,1.0,1.0,1.0
langchain-datastax,baskaryan,2024-09-02,0.0,1.0,1.0,1.0
langchain-datastax,cbornet,2024-02-26,0.0,2.0,2.0,1.0
langchain-datastax,cbornet,2024-03-04,0.0,1.0,1.0,1.0
langchain-datastax,cbornet,2024-03-11,0.0,5.0,5.0,1.0
langchain-datastax,cbornet,2024-04-08,0.0,1.0,1.0,1.0
langchain-datastax,cbornet,2024-08-19,0.0,9.0,9.0,1.0
langchain-datastax,cbornet,2024-08-26,0.0,7.0,7.0,1.0
langchain-datastax,cbornet,2024-09-02,0.0,1.0,1.0,1.0
langchain-datastax,cbornet,2024-09-16,0.0,3.0,3.0,1.0
langchain-datastax,cbornet,2024-09-30,0.0,1.0,1.0,1.0
langchain-datastax,cbornet,2024-10-07,0.0,2.0,2.0,1.0
langchain-datastax,cbornet,2024-11-25,0.0,1.0,1.0,1.0
langchain-datastax,ccurme,2024-09-16,0.0,1.0,1.0,1.0
langchain-datastax,dependabot[bot],2024-12-09,0.0,1.0,1.0,1.0
langchain-datastax,efriis,2024-02-26,0.0,2.0,2.0,1.0
langchain-datastax,efriis,2024-04-08,0.0,1.0,1.0,1.0
langchain-datastax,efriis,2024-05-13,0.0,2.0,2.0,1.0
langchain-datastax,efriis,2024-07-08,0.0,1.0,1.0,1.0
langchain-datastax,efriis,2024-10-28,0.0,1.0,1.0,1.0
langchain-datastax,efriis,2024-11-04,0.0,1.0,1.0,1.0
langchain-datastax,epinzur,2024-09-30,0.0,1.0,1.0,1.0
langchain-datastax,epinzur,2024-10-07,0.0,1.0,1.0,1.0
langchain-datastax,epinzur,2024-10-21,0.0,2.0,2.0,1.0
langchain-datastax,epinzur,2024-11-04,0.0,1.0,1.0,1.0
langchain-datastax,hemidactylus,2024-03-04,0.0,3.0,3.0,1.0
langchain-datastax,hemidactylus,2024-04-08,0.0,2.0,2.0,1.0
langchain-datastax,hemidactylus,2024-04-15,0.0,1.0,1.0,1.0
langchain-datastax,hemidactylus,2024-05-20,0.0,3.0,3.0,1.0
langchain-datastax,hemidactylus,2024-05-27,0.0,1.0,1.0,1.0
langchain-datastax,hemidactylus,2024-06-17,0.0,1.0,1.0,1.0
langchain-datastax,hemidactylus,2024-06-24,0.0,1.0,1.0,1.0
langchain-datastax,hemidactylus,2024-07-08,0.0,1.0,1.0,1.0
langchain-datastax,hemidactylus,2024-07-22,0.0,1.0,1.0,1.0
langchain-datastax,hemidactylus,2024-08-19,0.0,3.0,3.0,1.0
langchain-datastax,hemidactylus,2024-08-26,0.0,1.0,1.0,1.0
langchain-datastax,hemidactylus,2024-09-02,0.0,2.0,2.0,1.0
langchain-datastax,hemidactylus,2024-09-16,0.0,2.0,2.0,1.0
langchain-datastax,hemidactylus,2024-09-23,0.0,1.0,1.0,1.0
langchain-datastax,hemidactylus,2024-09-30,0.0,5.0,5.0,1.0
langchain-datastax,hemidactylus,2024-10-07,0.0,2.0,2.0,1.0
langchain-datastax,hemidactylus,2024-10-21,0.0,1.0,1.0,1.0
langchain-datastax,hemidactylus,2024-10-28,0.0,1.0,1.0,1.0
langchain-datastax,hemidactylus,2025-01-27,0.0,1.0,1.0,1.0
langchain-datastax,hemidactylus,2025-02-03,0.0,2.0,2.0,1.0
langchain-datastax,hemidactylus,2025-02-10,0.0,1.0,0.0,0.0
langchain-datastax,isahers1,2024-08-05,0.0,1.0,1.0,1.0
langchain-datastax,jordanrfrazier,2024-04-15,0.0,2.0,2.0,1.0
langchain-datastax,jordanrfrazier,2024-04-29,0.0,1.0,1.0,1.0
langchain-datastax,jordanrfrazier,2024-06-10,0.0,1.0,1.0,1.0
langchain-datastax,kerinin,2024-09-02,0.0,1.0,1.0,1.0
langchain-datastax,kerinin,2024-09-23,0.0,1.0,1.0,1.0
langchain-datastax,msmygit,2024-12-09,0.0,1.0,1.0,1.0
langchain-datastax,nicoloboschi,2024-04-22,0.0,2.0,2.0,1.0
langchain-elastic,GabrieleGhisleni,2024-05-13,0.0,1.0,1.0,1.0
langchain-elastic,TattdCodeMonkey,2024-04-15,0.0,1.0,1.0,1.0
langchain-elastic,ccurme,2024-09-09,0.0,2.0,2.0,1.0
langchain-elastic,efriis,2024-03-25,0.0,3.0,3.0,1.0
langchain-elastic,efriis,2024-04-08,0.0,1.0,1.0,1.0
langchain-elastic,efriis,2024-05-13,0.0,1.0,1.0,1.0
langchain-elastic,efriis,2024-07-08,0.0,1.0,1.0,1.0
langchain-elastic,efriis,2024-10-28,0.0,1.0,1.0,1.0
langchain-elastic,efriis,2024-11-04,0.0,2.0,2.0,1.0
langchain-elastic,g-votte,2024-03-25,0.0,1.0,1.0,1.0
langchain-elastic,gdahia,2024-09-23,0.0,1.0,1.0,1.0
langchain-elastic,giacbrd,2024-04-08,0.0,1.0,1.0,1.0
langchain-elastic,giacbrd,2024-04-22,0.0,1.0,1.0,1.0
langchain-elastic,giacbrd,2024-06-10,0.0,1.0,1.0,1.0
langchain-elastic,giacbrd,2024-09-16,0.0,1.0,1.0,1.0
langchain-elastic,giacbrd,2024-09-30,0.0,1.0,1.0,1.0
langchain-elastic,giacbrd,2024-11-25,0.0,1.0,1.0,1.0
langchain-elastic,isahers1,2024-08-05,0.0,1.0,1.0,1.0
langchain-elastic,masihsultani,2024-04-01,0.0,1.0,1.0,1.0
langchain-elastic,maxjakob,2024-03-25,0.0,2.0,2.0,1.0
langchain-elastic,maxjakob,2024-04-08,0.0,4.0,4.0,1.0
langchain-elastic,maxjakob,2024-04-15,0.0,1.0,1.0,1.0
langchain-elastic,maxjakob,2024-04-22,0.0,2.0,2.0,1.0
langchain-elastic,maxjakob,2024-04-29,0.0,2.0,2.0,1.0
langchain-elastic,maxjakob,2024-05-06,0.0,4.0,4.0,1.0
langchain-elastic,maxjakob,2024-05-13,0.0,2.0,2.0,1.0
langchain-elastic,maxjakob,2024-05-27,0.0,1.0,1.0,1.0
langchain-elastic,miguelgrinberg,2024-11-18,0.0,1.0,1.0,1.0
langchain-elastic,miguelgrinberg,2024-11-25,0.0,1.0,1.0,1.0
langchain-elastic,miguelgrinberg,2024-12-02,0.0,1.0,1.0,1.0
langchain-elastic,miguelgrinberg,2025-01-13,0.0,1.0,1.0,1.0
langchain-elastic,miguelgrinberg,2025-01-20,0.0,1.0,1.0,1.0
langchain-experimental,Levara,2024-12-23,0.0,1.0,1.0,1.0
langchain-experimental,Patotricks15,2024-11-18,0.0,1.0,1.0,1.0
langchain-experimental,ccurme,2024-12-16,0.0,1.0,1.0,1.0
langchain-experimental,ccurme,2025-01-27,0.0,1.0,1.0,1.0
langchain-experimental,dhiaaeddine16,2025-02-03,0.0,2.0,2.0,1.0
langchain-experimental,dmux,2024-12-16,0.0,1.0,1.0,1.0
langchain-experimental,efriis,2024-09-23,0.0,4.0,4.0,1.0
langchain-experimental,efriis,2024-09-30,0.0,1.0,1.0,1.0
langchain-experimental,efriis,2024-10-28,0.0,2.0,2.0,1.0
langchain-experimental,efriis,2024-11-04,0.0,1.0,1.0,1.0
langchain-experimental,lga-zurich,2024-10-07,0.0,1.0,1.0,1.0
langchain-experimental,pbrady,2025-01-27,0.0,1.0,0.0,0.0
langchain-experimental,sumanth13131,2025-01-20,0.0,2.0,2.0,1.0
langchain-experimental,tibor-reiss,2024-09-23,0.0,1.0,1.0,1.0
langchain-experimental,tomasonjo,2024-09-30,0.0,1.0,1.0,1.0
langchain-experimental,tomasonjo,2024-10-21,0.0,1.0,1.0,1.0
langchain-experimental,tomasonjo,2024-12-02,0.0,1.0,1.0,1.0
langchain-experimental,tomasonjo,2024-12-09,0.0,1.0,1.0,1.0
langchain-extract,baskaryan,2024-03-04,0.0,1.0,1.0,1.0
langchain-extract,bracesproul,2024-03-18,0.0,9.0,9.0,1.0
langchain-extract,ccurme,2024-02-26,0.0,2.0,2.0,1.0
langchain-extract,ccurme,2024-03-18,0.0,11.0,11.0,1.0
langchain-extract,ccurme,2024-03-25,0.0,1.0,0.0,0.0
langchain-extract,ccurme,2024-04-22,0.0,1.0,1.0,1.0
langchain-extract,eltociear,2024-03-25,0.0,1.0,1.0,1.0
langchain-extract,eyurtsev,2024-02-26,0.0,11.0,11.0,1.0
langchain-extract,eyurtsev,2024-03-04,0.0,1.0,1.0,1.0
langchain-extract,eyurtsev,2024-03-18,0.0,44.0,42.0,0.9545454545454546
langchain-extract,eyurtsev,2024-03-25,0.0,3.0,3.0,1.0
langchain-extract,flyingdutchnick,2024-05-27,0.0,1.0,1.0,1.0
langchain-extract,gorlitzer,2024-05-27,0.0,1.0,1.0,1.0
langchain-extract,lluiserena,2024-03-25,0.0,1.0,1.0,1.0
langchain-google,Abhishekbhagwat,2024-04-15,0.0,2.0,2.0,1.0
langchain-google,Abhishekbhagwat,2024-04-22,0.0,1.0,1.0,1.0
langchain-google,Abhishekbhagwat,2024-06-17,0.0,1.0,1.0,1.0
